transaction_id,sender_account,receiver_account,amount,timestamp,location,source,is_anomaly_injected
TXN_0177,501006944126,501008935169,25897,2026-09-16T19:38:06.544273+00:00,Synthetic Terminal Node 10 (Delhi),SYNTHETIC_BANK_SWITCH,False
TXN_0178,501002626229,501006543670,23411,2026-09-16T23:26:06.544273+00:00,Synthetic Terminal Node 1 (Mumbai),SYNTHETIC_BANK_SWITCH,False
TXN_0179,501003351868,501004078418,43272,2026-09-17T01:59:06.544273+00:00,Synthetic Terminal Node 4 (Hyderabad),SYNTHETIC_BANK_SWITCH,False
TXN_0180,501008935169,501004594297,20804,2026-09-17T04:52:06.544273+00:00,Synthetic Terminal Node 5 (Ahmedabad),SYNTHETIC_BANK_SWITCH,False
TXN_0181,501008761611,501009626108,19379,2026-09-17T08:25:06.544273+00:00,Synthetic Terminal Node 10 (Delhi),SYNTHETIC_BANK_SWITCH,False
TXN_0182,501006692553,501002016911,16540,2026-09-17T10:48:06.544273+00:00,Synthetic Terminal Node 4 (Hyderabad),SYNTHETIC_BANK_SWITCH,False
TXN_0183,501002264748,501001908841,28513,2026-09-17T14:24:06.544273+00:00,Synthetic Terminal Node 10 (Delhi),SYNTHETIC_BANK_SWITCH,False
TXN_0184,501006543670,501002016911,41936,2026-09-17T17:13:06.544273+00:00,Synthetic Terminal Node 3 (Bengaluru),SYNTHETIC_BANK_SWITCH,False
TXN_0185,501002264748,501004194548,40528,2026-09-17T20:08:06.544273+00:00,Synthetic Terminal Node 5 (Ahmedabad),SYNTHETIC_BANK_SWITCH,False
TXN_0186,501008935169,501003351868,10915,2026-09-17T22:39:06.544273+00:00,Synthetic Terminal Node 1 (Mumbai),SYNTHETIC_BANK_SWITCH,False
TXN_0187,501002626229,501002642635,6306,2026-09-18T01:51:06.544273+00:00,Synthetic Terminal Node 9 (Mumbai),SYNTHETIC_BANK_SWITCH,False
TXN_0188,501003351868,501006543670,18203,2026-09-18T04:58:06.544273+00:00,Synthetic Terminal Node 3 (Bengaluru),SYNTHETIC_BANK_SWITCH,False
TXN_0189,501001908841,501008935169,8903,2026-09-18T07:57:06.544273+00:00,Synthetic Terminal Node 1 (Mumbai),SYNTHETIC_BANK_SWITCH,False
TXN_0190,501008930103,501002264748,14283,2026-09-18T11:22:06.544273+00:00,Synthetic Terminal Node 2 (Delhi),SYNTHETIC_BANK_SWITCH,False
TXN_0191,501004078418,501002016911,29483,2026-09-18T13:41:06.544273+00:00,Synthetic Terminal Node 7 (Kolkata),SYNTHETIC_BANK_SWITCH,False
TXN_0192,501002264748,501004594297,24776,2026-09-18T16:58:06.544273+00:00,Synthetic Terminal Node 6 (Chennai),SYNTHETIC_BANK_SWITCH,False
TXN_0193,501008930103,501008935169,33630,2026-09-18T20:23:06.544273+00:00,Synthetic Terminal Node 8 (Pune),SYNTHETIC_BANK_SWITCH,False
TXN_0194,501001908841,501008935169,41829,2026-09-18T23:22:06.544273+00:00,Synthetic Terminal Node 10 (Delhi),SYNTHETIC_BANK_SWITCH,False
TXN_0195,501002016911,501002626229,1985117,2026-09-19T02:19:06.544273+00:00,Synthetic Terminal Node 3 (Bengaluru),SYNTHETIC_BANK_SWITCH,True
TXN_0196,501006692553,501007897151,24301,2026-09-19T05:23:06.544273+00:00,Synthetic Terminal Node 3 (Bengaluru),SYNTHETIC_BANK_SWITCH,False
TXN_0197,501008935169,501006543670,42541,2026-09-19T08:21:06.544273+00:00,Synthetic Terminal Node 7 (Kolkata),SYNTHETIC_BANK_SWITCH,False
TXN_0198,501002264748,501009626108,44478,2026-09-19T10:48:06.544273+00:00,Synthetic Terminal Node 6 (Chennai),SYNTHETIC_BANK_SWITCH,False
TXN_0199,501002642635,501002626229,42063,2026-09-19T14:17:06.544273+00:00,Synthetic Terminal Node 2 (Delhi),SYNTHETIC_BANK_SWITCH,False
TXN_0200,501003351868,501008930103,10099,2026-09-19T16:58:06.544273+00:00,Synthetic Terminal Node 4 (Hyderabad),SYNTHETIC_BANK_SWITCH,False
TXN_0201,501002016911,501001908841,10814,2026-09-19T19:47:06.544273+00:00,Synthetic Terminal Node 6 (Chennai),SYNTHETIC_BANK_SWITCH,False
TXN_0202,501004191175,501006543670,18741,2026-09-19T22:53:06.544273+00:00,Synthetic Terminal Node 4 (Hyderabad),SYNTHETIC_BANK_SWITCH,False
TXN_0203,501005672073,501002016911,12080,2026-09-20T01:53:06.544273+00:00,Synthetic Terminal Node 1 (Mumbai),SYNTHETIC_BANK_SWITCH,False
TXN_0204,501009626108,501006692553,32502,2026-09-20T05:05:06.544273+00:00,Synthetic Terminal Node 3 (Bengaluru),SYNTHETIC_BANK_SWITCH,False
TXN_0205,501005171761,501003351868,28018,2026-09-20T08:01:06.544273+00:00,Synthetic Terminal Node 9 (Mumbai),SYNTHETIC_BANK_SWITCH,False
TXN_0206,501006692553,501004594297,42883,2026-09-20T11:07:06.544273+00:00,Synthetic Terminal Node 4 (Hyderabad),SYNTHETIC_BANK_SWITCH,False
TXN_0207,501008935169,501004191175,7189,2026-09-20T13:41:06.544273+00:00,Synthetic Terminal Node 5 (Ahmedabad),SYNTHETIC_BANK_SWITCH,False
TXN_0208,501006543670,501001908841,11863,2026-09-20T16:53:06.544273+00:00,Synthetic Terminal Node 2 (Delhi),SYNTHETIC_BANK_SWITCH,False
TXN_0209,501001908841,501008935169,15545,2026-09-20T20:01:06.544273+00:00,Synthetic Terminal Node 2 (Delhi),SYNTHETIC_BANK_SWITCH,False
TXN_0210,501008761611,501005672073,43930,2026-09-20T22:58:06.544273+00:00,Synthetic Terminal Node 10 (Delhi),SYNTHETIC_BANK_SWITCH,False
TXN_0211,501003351868,501006543670,15813,2026-09-21T02:04:06.544273+00:00,Synthetic Terminal Node 10 (Delhi),SYNTHETIC_BANK_SWITCH,False
TXN_0212,501005171761,501008935169,11636,2026-09-21T04:40:06.544273+00:00,Synthetic Terminal Node 6 (Chennai),SYNTHETIC_BANK_SWITCH,False
TXN_0214,501005171761,501008761611,40397,2026-09-21T11:23:06.544273+00:00,Synthetic Terminal Node 5 (Ahmedabad),SYNTHETIC_BANK_SWITCH,False
TXN_0216,501002626229,501004594297,30749,2026-09-21T16:40:06.544273+00:00,Synthetic Terminal Node 10 (Delhi),SYNTHETIC_BANK_SWITCH,False
TXN_0217,501008761611,501003351868,8572,2026-09-21T19:46:06.544273+00:00,Synthetic Terminal Node 6 (Chennai),SYNTHETIC_BANK_SWITCH,False
TXN_0218,501006543670,501005171761,24303,2026-09-21T22:42:06.544273+00:00,Synthetic Terminal Node 10 (Delhi),SYNTHETIC_BANK_SWITCH,False
TXN_0219,501003351868,501004194548,6686,2026-09-22T01:43:06.544273+00:00,Synthetic Terminal Node 4 (Hyderabad),SYNTHETIC_BANK_SWITCH,False
